╢m┬эел░╧,ецйЎ╝╨к║,дgжa░╧мqжь╕mй╬л╪кл░╧к∙╡P,дgжa▓╛┬р┴`н▒┐nендшд╜д╪,│гелдgжaи╧е╬д└░╧,лD│гелдgжaи╧е╬д└░╧,лD│гелдgжaи╧е╬╜sйw,ецйЎж~ды,ецйЎ╡з┤╔╝╞,▓╛┬р╝hж╕,┴`╝╙╝h╝╞,л╪кллм║A,еDнnе╬│~,еDнnл╪зў,л╪┐vз╣жиж~ды,л╪кл▓╛┬р┴`н▒┐nендшд╜д╪,л╪кл▓{кpоцз╜-й╨,л╪кл▓{кpоцз╜-╞U,л╪кл▓{кpоцз╜-╜├,л╪кл▓{кpоцз╜-╣j╢б,ж│╡L║▐▓z▓╒┬┤,┴`╗∙д╕,│ц╗∙иCендшд╜д╪,иожь├■зO,иожь▓╛┬р┴`н▒┐nендшд╜д╪,иожь┴`╗∙д╕
└s╝ц╢m,дgжa,е█к∙мq101~150жa╕╣,76.72,жэ,,,10210,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,3600000,46924,,0.0,0
└s╝ц╢m,л╪кл,оч╢щ┐д└s╝ц╢m└s╖╜╕Їдjенмq251~300╕╣,0.0,,,,10210,дgжa0л╪кл1иожь0,д@╝hбAдG╝h,007,╡╪╖H(10╝hзtеHдUж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0960612,234.82,2,2,2,ж│,ж│,3600000,15331,,0.0,0
└s╝ц╢m,дgжa,е█к∙мq101~150жa╕╣,52.45,жэ,,,10210,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,2000000,38132,,0.0,0
└s╝ц╢m,л╪кл,оч╢щ┐д└s╝ц╢m└s╖╜╕Їдjенмq251~300╕╣,0.0,,,,10210,дgжa0л╪кл1иожь0,е|╝h,007,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0960612,171.61,3,2,2,ж│,╡L,2000000,11654,,0.0,0
└s╝ц╢m,дgжa,е|дшкLмqе|дшкLдpмq601~650жa╕╣,29.0,,пSйw╣A╖~░╧,╣Aкке╬жa,10211,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,175000,6034,,0.0,0
└s╝ц╢m,дgжa,╗╔╞r░щмq751~800жa╕╣,864.0,,дsйYжaлOи|░╧,╣Aкке╬жa,10211,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,2880000,3333,,0.0,0
└s╝ц╢m,дgжa,╗╔╞r░щмq751~800жa╕╣,516.0,,дsйYжaлOи|░╧,╣Aкке╬жa,10211,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,2800000,5426,,0.0,0
└s╝ц╢m,дgжa,╗╔╞r░щмq751~800жa╕╣,288.5,,дsйYжaлOи|░╧,╣Aкке╬жa,10211,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,1670000,5789,,0.0,0
дj╖╦┬э,дgжa,дT╝hмqз|й│дpмq951~1000жa╕╣,9.94,,дsйYжaлOи|░╧,╣Aкке╬жa,10211,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,120000,12072,,0.0,0
дj╖╦┬э,дgжa,дп╡╜мq751~800жa╕╣,399.41,жэ,,,10210,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,25370000,63519,,0.0,0
┤_┐│╢m,дgжa,д┌│омq251~300жa╕╣,990.0,,дsйYжaлOи|░╧,╣Aкке╬жa,10211,дgжa3л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,500000,505,,0.0,0
└s╝ц╢m,дgжa,дK▒i▓pмq201~250жa╕╣,189.0,,╢mз°░╧,дA║╪л╪┐vе╬жa,10211,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,4800000,25397,,0.0,0
└s╝ц╢m,й╨жa(дgжa+л╪кл)+иожь,оч╢щ┐д└s╝ц╢mе┴▒┌╕Ї514л╤21з╦1~50╕╣,36.16,,д@пы╣A╖~░╧,е╥║╪л╪┐vе╬жa,10211,дgжa2л╪кл1иожь1,дT╝h,005,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0820112,136.64,3,1,2,ж│,╡L,2550000,18662,йY╣Dенн▒,33.76,0
╖и▒Ўел,й╨жa(дgжa+л╪кл),оч╢щ┐д╖и▒Ў┬эо╒лe╕Ї318л╤51~100╕╣,96.25,жэ,,,10211,дgжa1л╪кл1иожь0,е■,004,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1020925,222.82,0,0,0,╡L,╡L,12000000,53855,,0.0,0
╖и▒Ўел,дgжa,┤Iйгмq501~550жa╕╣,3320.91,,пSйw╣A╖~░╧,╣Aкке╬жa,10210,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,18500000,5571,,0.0,0
╖и▒Ўел,й╨жa(дgжa+л╪кл),оч╢щ┐д╖и▒Ў┬эдддsлn╕Ї551~600╕╣,14.02,жэ,,,10211,дgжa0л╪кл1иожь0,дK╝h,012,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0840529,91.05,3,2,2,ж│,╡L,1800000,19769,,0.0,0
╖sл╬╢m,дgжa,Б[╖}мqдWБ[╖}дpмq901~950жa╕╣,3336.0,,пSйw╣A╖~░╧,╣Aкке╬жa,10210,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,20687000,6201,,0.0,0
╖и▒Ўел,дgжa,йMенмq851~900жa╕╣,0.13,,пSйw╣A╖~░╧,╣Aкке╬жa,10210,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,234,0,,0.0,0
╖и▒Ўел,й╨жa(дgжa+л╪кл),оч╢щ┐д╖и▒Ў┬э╣qму╕Ї188л╤70з╦1~50╕╣,116.11,жэ,,,10211,дgжa2л╪кл1иожь0,е■,002,│zд╤нэ,жэоaе╬,е[▒j┐j│y,0700508,127.62,4,2,2,ж│,╡L,3300000,25858,,0.0,0
╖sл╬╢m,дgжa,лс╔▄мq2151~2200жa╕╣,3315.0,,пSйw╣A╖~░╧,╣Aкке╬жa,10210,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,14900000,4495,,0.0,0
╖sл╬╢m,дgжa,дjйYмqдjйYдpмq801~850жa╕╣,2220.0,,пSйw╣A╖~░╧,╣Aкке╬жa,10211,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,11752000,5294,,0.0,0
╖sл╬╢m,дgжa,│H┤▀┤фмq▓`ж`дpмq401~450жa╕╣,2995.0,,д@пы╣A╖~░╧,╣Aкке╬жa,10210,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,13300000,4441,,0.0,0
╖и▒Ўел,й╨жa(дgжa+л╪кл),оч╢щ┐д╖и▒Ў┬э╖и┤Є╕Їе|мq108л╤1~50╕╣,124.0,,пSйw╣A╖~░╧,е╥║╪л╪┐vе╬жa,10210,дgжa2л╪кл1иожь0,е■,003,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,0960320,179.68,5,2,3,ж│,╡L,7200000,40071,,0.0,0
╖и▒Ўел,дgжa,йMенмq851~900жa╕╣,0.23,,пSйw╣A╖~░╧,╣Aкке╬жa,10210,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,421,0,,0.0,0
╖и▒Ўел,й╨жa(дgжa+л╪кл),оч╢щ┐д╖и▒Ў┬эдддsлn╕Ї568л╤5з╦1~50╕╣,95.24,жэ,,,10210,дgжa1л╪кл1иожь0,е■,003,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,0800619,156.86,4,1,3,ж│,╡L,5100000,32513,,0.0,0
╖sл╬╢m,й╨жa(дgжa+л╪кл),оч╢щ┐д╖sл╬╢mлс┤Є1~50╕╣,5265.0,,пSйw╣A╖~░╧,╣Aкке╬жa,10209,дgжa4л╪кл1иожь0,е■,002,│zд╤нэ,╣Aк┘,е[▒j┐j│y,0681107,150.0,4,2,2,ж│,╡L,34242190,,,0.0,0
╖и▒Ўел,й╨жa(дgжa+л╪кл),оч╢щ┐д╖и▒Ў┬эиqд~╕Ї207л╤1дз1з╦1~50╕╣,31.26,жэ,,,10211,дgжa1л╪кл1иожь0,д@╝h,005,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0821021,84.86,2,2,1,ж│,╡L,3200000,37709,,0.0,0
╖и▒Ўел,дgжa,▒Ў░кмq51~100жa╕╣,135.35,░╙,,,10210,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,10400000,76838,,0.0,0
╖и▒Ўел,й╨жa(дgжa+л╪кл)+иожь,оч╢щ┐д╖и▒Ў┬э╖s╣A╡єдGмq101~150╕╣,22.23,жэ,,,10211,дgжa1л╪кл1иожь1,дK╝h,009,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1020502,151.18,3,2,2,ж│,ж│,6280000,41036,йY╣Dенн▒,24.95,1100000
─кж╦╢m,дgжa,дд┐│мq951~1000жa╕╣,1698.0,╣A,,,10211,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,33380000,19658,,0.0,0
─кж╦╢m,й╨жa(дgжa+л╪кл),оч╢щ┐д─кж╦╢mкўо№╡є4л╤1~50╕╣,90.0,,д@пы╣A╖~░╧,е╥║╪л╪┐vе╬жa,10211,дgжa1л╪кл1иожь0,е■,002,│zд╤нэ,жэоaе╬,е[▒j┐j│y,0710805,113.2,3,2,2,ж│,╡L,2200000,19435,,0.0,0
─кж╦╢m,й╨жa(дgжa+л╪кл)+иожь,оч╢щ┐д─кж╦╢mдддs╕Ї201~250╕╣,28.57,жэ,,,10211,дgжa1л╪кл1иожь1,дE╝h,011,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1000511,160.04000000000002,3,2,2,ж│,ж│,10800000,67483,йY╣Dенн▒,0.0,0
дj╢щ╢m,й╨жa(дgжa+л╪кл),оч╢щ┐ддj╢щ╢m└Ї░╧жш╕Ї460л╤1~50╕╣,80.73,,пSйw╣A╖~░╧,е╥║╪л╪┐vе╬жa,10211,дgжa4л╪кл1иожь0,е■,004,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0830906,246.17000000000002,4,2,4,ж│,ж│,4360000,17711,,0.0,0
дj╢щ╢m,й╨жa(дgжa+л╪кл),оч╢щ┐ддj╢щ╢mдjо№з°10╛F1~50╕╣,107.0,,╢mз°░╧,дA║╪л╪┐vе╬жa,10210,дgжa1л╪кл1иожь0,д@╝hбAдG╝h,002,ифеL,жэоaе╬,е[▒j┐j│y,0690318,133.04,2,2,1,ж│,╡L,6950000,52240,,0.0,0
─кж╦╢m,й╨жa(дgжa+л╪кл)+иожь,оч╢щ┐д─кж╦╢mй^д╞╕Ї1~50╕╣,14.1,жэ,,,10211,дgжa1л╪кл1иожь1,дK╝h,009,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0940201,104.17,2,2,1,ж│,ж│,5950000,57118,йY╣Dенн▒,0.0,0
─кж╦╢m,дgжa,д║┐│мq151~200жa╕╣,40.08,╣A,,,10210,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,848000,21158,,0.0,0
─кж╦╢m,дgжa,└A┐│мq101~150жa╕╣,32.38,ифеL,,,10211,дgжa6л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,3119500,96340,,0.0,0
дj╢щ╢m,й╨жa(дgжa+л╪кл),оч╢щ┐ддj╢щ╢m░ъ╗┌╕ЇдGмq442л╤1~50╕╣,102.0,,д@пы╣A╖~░╧,е╥║╪л╪┐vе╬жa,10210,дgжa1л╪кл1иожь0,е■,003,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,0840717,156.47,4,2,3,ж│,╡L,7120000,45504,,0.0,0
дj╢щ╢m,дgжa,оHд▀мqдT╢Їнэдpмq601~650жa╕╣,1795.0,,пSйw╣A╖~░╧,╣Aкке╬жa,10208,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,103970000,57922,,0.0,0
дj╢щ╢m,дgжa,л╚╣BдGмq101~150жa╕╣,3483.08,жэ,,,10208,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,163312650,46887,,0.0,0
─кж╦╢m,дgжa,дхддмq301~350жa╕╣,1711.32,ифеL,,,10204,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,41251024,24105,,0.0,0
─кж╦╢m,й╨жa(дgжa+л╪кл)+иожь,оч╢щ┐д─кж╦╢mдн║╓д@╕Ї1~50╕╣,21.47,жэ,,,10210,дgжa1л╪кл1иожь1,дQ╝h,011,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0950629,113.47999999999999,2,2,1,ж│,ж│,6500000,57279,йY╣Dенн▒,0.0,0
─кж╦╢m,дgжa,╖s╔▄дlмq1801~1850жa╕╣,76.2,ифеL,,,10211,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,1648684,21636,,0.0,0
─кж╦╢m,дgжa,лnоr╝qдfмq┐╗дlнэдpмq1~50жa╕╣,409.04,дu,,,10211,дgжa5л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,600000,1467,,0.0,0
дK╝wел,дgжa,╖ч╝wмq301~350жa╕╣,72.47,,╢mз°░╧,дA║╪л╪┐vе╬жa,10210,дgжa18л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,1961400,27065,,0.0,0
дK╝wел,й╨жa(дgжa+л╪кл)+иожь,оч╢щ┐ддK╝wеле┐║╓дG╡є1~50╕╣,12.72,жэ,,,10210,дgжa1л╪кл1иожь1,дQд@╝h,014,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0981228,135.36,2,2,2,ж│,ж│,6850000,50610,йY╣Dенн▒,0.0,0
дK╝wел,дgжa,┐│┬╫мq1551~1600жa╕╣,94.57,жэ,,,10211,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,1190000,12583,,0.0,0
дK╝wел,дgжa,░кй·мq801~850жa╕╣,628.27,ифеL,,,10211,дgжa7л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,22752196,36214,,0.0,0
дK╝wел,дgжa,░кй·мq51~100жa╕╣,103.2,ифеL,,,10211,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,8520708,82565,,0.0,0
дK╝wел,й╨жa(дgжa+л╪кл),оч╢щ┐ддK╝wелд╢╣╪╕ЇдGмq428л╤17з╦2█┴1~50╕╣,25.3,,╢mз°░╧,дA║╪л╪┐vе╬жa,10211,дgжa1л╪кл1иожь0,дG╝h,004,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0691215,95.23,3,2,1,ж│,╡L,3050000,32028,,0.0,0
дK╝wел,й╨жa(дgжa+л╪кл),оч╢щ┐ддK╝wелнX╨д╕Ї91л╤1~50╕╣,15.08,жэ,,,10211,дgжa1л╪кл1иожь0,дT╝h,006,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0830712,62.239999999999995,2,1,1,ж│,╡L,2250000,36150,,0.0,0
дK╝wел,й╨жa(дgжa+л╪кл),оч╢щ┐ддK╝wелд╢╣╪╕Їд@мq645л╤11з╦1~50╕╣,15.97,жэ,,,10210,дgжa1л╪кл1иожь0,дн╝hбA╢зеx,005,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0690924,77.18,2,1,1,ж│,╡L,3000000,38870,,0.0,0
ен┬эел,дgжa,дsдl│╗мq151~200жa╕╣,1620.29,ифеL,,,10211,дgжa4л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,32665036,20160,,0.0,0
ен┬эел,й╨жa(дgжa+л╪кл),оч╢щ┐ден┬эелкў│о╕ЇдGмq96л╤2з╦1~50╕╣,82.84,жэ,,,10210,дgжa1л╪кл1иожь0,е■,002,│zд╤нэ,жэоaе╬,е[▒j┐j│y,0640412,96.52,4,2,3,ж│,╡L,7500000,77704,,0.0,0
ен┬эел,й╨жa(дgжa+л╪кл),оч╢щ┐ден┬эел└sлn╕Ї430л╤21з╦1~50╕╣,69.04,жэ,,,10211,дgжa1л╪кл1иожь0,е■,002,│zд╤нэ,жэоaе╬,е[▒j┐j│y,0690501,86.5,3,2,2,ж│,╡L,3810000,44046,,0.0,0
ен┬эел,й╨жa(дgжa+л╪кл),оч╢щ┐ден┬эел║a┐│╡є143л╤1~50╕╣,22.27,жэ,,,10210,дgжa1л╪кл1иожь0,дG╝h,008,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0861027,129.4,3,2,2,ж│,╡L,4900000,37867,,0.0,0
ен┬эел,дgжa,л╪жwмq351~400жa╕╣,1658.69,,пSйw╣A╖~░╧,╣Aкке╬жa,10206,дgжa6л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,11038500,6655,,0.0,0
ен┬эел,й╨жa(дgжa+л╪кл),оч╢щ┐ден┬эел┤_е╣╕ЇдGмq23л╤21з╦1~50╕╣,171.61,жэ,,,10211,дgжa2л╪кл1иожь0,е■,005,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1020420,411.96,5,2,6,ж│,╡L,26000000,63113,,0.0,0
ен┬эел,й╨жa(дgжa+л╪кл),оч╢щ┐ден┬эелдхд╞╡є1~50╕╣,17.49,жэ,,,10210,дgжa1л╪кл2иожь0,дE╝h,014,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0821210,126.73,2,2,1,ж│,ж│,4800000,37876,,0.0,0
└tдs╢m,дgжa,и▀дlз|мqдj┤Є│╗дpмq51~100жa╕╣,1829.0,,дsйYжaлOи|░╧,╣Aкке╬жa,10211,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,2628032,1437,,0.0,0
оч╢щел,дgжa,л╪░ъмq551~600жa╕╣,115.32,жэ,,,10210,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,5100000,44225,,0.0,0
оч╢щел,й╨жa(дgжa+л╪кл),оч╢щ┐доч╢щелл╪░ъ╕Ї312л╤1~50╕╣,138.7,дu,,,10206,дgжa4л╪кл1иожь0,е■,005,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0950911,365.11,8,2,6,ж│,ж│,22000000,60256,,0.0,0
оч╢щел,й╨жa(дgжa+л╪кл),оч╢щ┐доч╢щелмKдщ╕Ї1101~1150╕╣,14.6,жэ,,,10210,дgжa1л╪кл1иожь0,дE╝h,014,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0890831,105.14,3,2,1,ж│,ж│,5520000,52501,,0.0,0
оч╢щел,й╨жa(дgжa+л╪кл)+иожь,оч╢щ┐доч╢щелмKдщ╕Ї601~650╕╣,68.16,жэ,,,10210,дgжa1л╪кл1иожь2,дG╝hбA├M╝╙бAд@╝h,018,й▒н▒(й▒╛Q),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0870527,883.74,1,2,2,ж│,╡L,67500000,76380,йY╣Dенн▒,0.0,0
дд├cел,й╨жa(дgжa+л╪кл),оч╢щ┐ддд├cел└sйMд@╡є248л╤1~50╕╣,27.47,жэ,,,10211,дgжa1л╪кл1иожь0,е|╝h,005,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0821224,122.99000000000001,3,2,2,ж│,ж│,3600000,29271,,0.0,0
дд├cел,й╨жa(дgжa+л╪кл)+иожь,оч╢щ┐ддд├cел└Їжш╕ЇдGмq226л╤1~50╕╣,10.23,жэ,,,10210,дgжa1л╪кл1иожь1,дQ╝h,015,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0980703,117.41999999999999,3,2,2,ж│,ж│,7900000,67280,йY╣Dенн▒,0.0,0
дд├cел,й╨жa(дgжa+л╪кл),оч╢щ┐ддд├cел└sдп╕Ї1~50╕╣,10.63,░╙,,,10210,дgжa1л╪кл1иожь0,дн╝h,009,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0830321,81.56,3,2,1,ж│,╡L,3900000,47818,,0.0,0
дд├cел,й╨жa(дgжa+л╪кл),оч╢щ┐ддд├cел└sйг╕ЇдGмq226л╤43з╦201~250╕╣,163.83,жэ,,,10210,дgжa1л╪кл1иожь0,е■,002,│zд╤нэ,жэоaе╬,е[▒j┐j│y,0680515,86.02,4,2,2,ж│,╡L,5600000,65101,,0.0,0
дд├cел,й╨жa(дgжa+л╪кл),оч╢щ┐ддд├cел║╓ж{дG╡є1~50╕╣,88.82,жэ,,,10211,дgжa1л╪кл1иожь0,е■,003,│zд╤нэ,жэоaе╬,е[▒j┐j│y,0770729,201.45,0,0,0,╡L,╡L,7200000,35741,,0.0,0
дj╖╦┬э,й╨жa(дgжa+л╪кл),оч╢щ┐ддj╖╦┬экўл░╕Ї101~150╕╣,101.0,жэ,,,10211,дgжa1л╪кл1иожь0,е■,002,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,0720517,134.32,4,2,3,ж│,╡L,2672800,19899,,0.0,0
└s╝ц╢m,й╨жa(дgжa+л╪кл),оч╢щ┐д└s╝ц╢mдE└sз°22╛F░╖жц╕Ї345л╤59з╦1~50╕╣,31.36,,д@пы╣A╖~░╧,е╥║╪л╪┐vе╬жa,10211,дgжa1л╪кл1иожь0,е|╝h,006,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0831011,97.34,3,2,2,ж│,ж│,2250000,23115,,0.0,0
╖и▒Ўел,дgжa,│╗┤Ємq951~1000жa╕╣,3905.08,╣A,,,10210,дgжa6л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,43270000,11080,,0.0,0
╖и▒Ўел,й╨жa(дgжa+л╪кл),оч╢щ┐д╖и▒Ў┬эдTе┴кF╕Ї251~300╕╣,23.02,жэ,,,10211,дgжa1л╪кл1иожь0,дT╝h,005,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0860905,68.43,2,1,1,ж│,╡L,2000000,29227,,0.0,0
╖и▒Ўел,дgжa,е|┤Ємq2201~2250жa╕╣,140.0,,пSйw╣A╖~░╧,╣Aкке╬жa,10211,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,1117200,7980,,0.0,0
─кж╦╢m,й╨жa(дgжa+л╪кл)+иожь,оч╢щ┐д─кж╦╢mдддs╕Ї1~50╕╣,32.9,жэ,,,10210,дgжa1л╪кл1иожь0,дC╝h,014,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0871216,300.8,4,2,3,ж│,ж│,20680000,68750,йY╣Dенн▒,0.0,0
─кж╦╢m,й╨жa(дgжa+л╪кл)+иожь,оч╢щ┐д─кж╦╢mдддs╕Ї108л╤19з╦1~50╕╣,40.35,жэ,,,10211,дgжa3л╪кл1иожь1,д╗╝h,012,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1020611,170.73000000000002,2,2,2,ж│,ж│,12480000,73098,йY╣Dенн▒,33.34,0
─кж╦╢m,й╨жa(дgжa+л╪кл)+иожь,оч╢щ┐д─кж╦╢mдддs╕Ї108л╤19з╦1~50╕╣,40.35,жэ,,,10211,дgжa3л╪кл1иожь1,дT╝h,012,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1020611,170.73000000000002,2,2,2,ж│,ж│,11950000,69994,йY╣Dенн▒,33.34,0
─кж╦╢m,й╨жa(дgжa+л╪кл)+иожь,оч╢щ┐д─кж╦╢mдддs╕Ї108л╤19з╦1~50╕╣,50.0,жэ,,,10211,дgжa3л╪кл1иожь2,дн╝h,012,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1020611,233.57999999999998,3,2,2,ж│,ж│,16290000,69741,йY╣Dенн▒,66.68,0
оч╢щел,й╨жa(дgжa+л╪кл),оч╢щ┐доч╢щеллnдs╡є101~150╕╣,14.7,дu,,,10211,дgжa1л╪кл1иожь0,дC╝h,012,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0830726,86.03,3,2,2,ж│,ж│,3850000,44752,,0.0,0
оч╢щел,й╨жa(дgжa+л╪кл),оч╢щ┐доч╢щел╛Ёдпд@╡є151~200╕╣,31.44,жэ,,,10210,дgжa1л╪кл1иожь0,д@╝h,006,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэ░╙е╬,┐√╡м▓V╛одg│y,0820705,95.24,2,1,1,ж│,╡L,5860000,61529,,0.0,0
дд├cел,й╨жa(дgжa+л╪кл),оч╢щ┐ддд├cелдjдп╡є51~100╕╣,9.18,жэ,,,10211,дgжa1л╪кл1иожь0,д╗╝h,006,оMй╨(1й╨1╞U1╜├),жэоaе╬,┐√╡м▓V╛одg│y,0831110,39.92,1,1,1,ж│,ж│,1500000,37575,,0.0,0
╖и▒Ўел,й╨жa(дgжa+л╪кл),оч╢щ┐д╖и▒Ў┬э║╓▓▄╕Ї51~100╕╣,8.46,жэ,,,10211,дgжa1л╪кл1иожь0,д╗╝h,012,┐ьд╜░╙╖~дj╝╙,жэоaе╬,┐√╡м▓V╛одg│y,0840126,76.39,2,1,2,ж│,ж│,2315000,30305,,0.0,0
дj╢щ╢m,дgжa,ж`к╤└YмqеjлFдpмq51~100жa╕╣,272.0,,д@пы╣A╖~░╧,е╥║╪л╪┐vе╬жa,10208,дgжa3л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,5430000,19963,,0.0,0
дj╢щ╢m,дgжa,ж`к╤└YмqеjлFдpмq51~100жa╕╣,1346.0,,д@пы╣A╖~░╧,е╥║╪л╪┐vе╬жa,10208,дgжa3л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,26870000,19963,,0.0,0
